avggift,lastgife,pgift,ampergift,response
15,15,0.08,15,0
15,15,0.12,15,0
14.71,50,0.15,32.5,0
12.09,14,0.41,14.88,0
15.89,30,0.13,30,0
16,17,0.06,17,0
13,16,0.09,13,0
9.89,14,0.17,14,0
12.32,14,0.26,16.4,0
5.57,5,0.17,5.67,0
20,20,0.08,20,0
38.29,40,0.1,40,0
6.71,5,0.25,7,0
8.5,10,0.22,9,0
10,15,0.1,12.5,0
9,10,0.18,9,0
13.62,24,0.31,16.75,0
15,20,0.09,15,0
20,20,0.07,20,0
25,25,0.08,25,0
7.75,8,0.17,7.75,0
13.14,20,0.14,17.5,0
9.67,15,0.12,12,0
8.89,10,0.17,10,0
8.53,10,0.24,10,0
11.75,17,0.12,17,0
13.68,3,0.33,22,0
10.13,15,0.2,15,0
20,20,0.08,0,0
3.95,14,0.33,9.5,0
13,21,0.1,18,0
20,20,0.07,20,0
4.62,5,0.21,5.2,0
5.43,6,0.29,6,0
29,50,0.09,40,0
21.72,20,0.15,27.5,0
11,15,0.17,11.25,0
12.5,15,0.09,12.5,0
18.8,25,0.15,25,0
18,21,0.08,18,0
15.25,25,0.15,15.25,0
19.88,30,0.19,21,0
18,6,0.11,30,0
14.12,15,0.42,18.75,0
13.67,15,0.11,13.67,0
8.11,12,0.23,14,0
9.08,10,0.24,10.5,0
10.27,10,0.18,10,0
20,20,0.07,20,0
10.85,10,0.35,12,0
7.67,10,0.24,8.43,0
11.21,12,0.24,11,0
10,15,0.1,10,0
5.48,5,0.57,5.92,0
20,20,0.06,20,0
10,15,0.1,10,0
13,15,0.1,15,0
7,5,0.12,13,0
15.67,24,0.12,21,0
7.52,10,0.3,7.5,0
5.5,8,0.31,9,0
8.75,14,0.23,8.43,0
9,10,0.17,10,0
4.83,10,0.38,7.5,0
8.5,15,0.11,12,0
16.62,25,0.15,21,0
4.89,7,0.27,5.12,0
13,25,0.15,25,0
10.58,11,0.25,13.29,0
10.14,17,0.13,14,0
17.5,21,0.13,20,0
13.12,15,0.15,14.17,0
28.75,35,0.09,35,0
21.25,25,0.12,30,0
5.83,5,0.19,6.25,0
12,17,0.13,17,0
17,20,0.1,20,0
10,12,0.21,11.33,0
13.57,18,0.13,17,0
11,15,0.21,12.5,0
6.17,4,0.45,6.89,0
8.62,22,0.2,8,0
30,15,0.22,23.33,0
7.67,15,0.13,13,0
15,15,0.07,15,0
14.36,23,0.18,16,0
15.12,25,0.12,25,0
8.94,9,0.15,9.12,0
15,20,0.09,17.5,0
10.33,15,0.1,13,0
7.5,10,0.24,10,0
9,15,0.13,12.33,0
10.25,5,0.2,5.4,0
6.1,10,0.38,9,0
8.36,10,0.18,10,0
8.71,10,0.21,6.67,0
15.16,20,0.33,19.33,0
11.93,20,0.29,20,0
16.81,20,0.19,20,0
45,100,0.1,100,0
11.44,5,0.15,6.67,0
18.33,25,0.06,25,0
10,10,0.17,10,0
13.83,15,0.15,14.75,0
20,20,0.09,20,0
11.86,12,0.17,12.2,0
12.5,20,0.1,12.5,0
4.33,5,0.53,5,0
15,15,0.06,15,0
9,20,0.15,11,0
12.23,16,0.45,16.67,0
14.56,18,0.23,16.4,0
19,25,0.11,0,0
21,25,0.09,25,0
8.33,15,0.18,8.33,0
20,20,0.06,20,0
15,15,0.08,15,0
6.36,7,0.2,5.6,0
6.4,8,0.24,6.75,0
14.4,15,0.12,16.67,0
25,25,0.1,25,0
12.5,14,0.35,14,0
9.67,10,0.21,9.17,0
16.67,25,0.12,15,0
6.64,11,0.32,11,0
11.78,15,0.13,15,0
15,25,0.11,25,0
13,15,0.11,15,0
9.1,10,0.34,10,0
10,25,0.12,25,0
17.83,20,0.12,21.67,0
10.79,15,0.22,15,0
25,25,0.07,25,0
10.57,10,0.14,13.33,0
15,24,0.16,24,0
8.75,20,0.12,13.5,0
11.25,15,0.12,15,0
11,17,0.1,17,0
9.65,10,0.22,10,0
3.25,5,0.31,3.29,0
4.23,10,0.42,5.75,0
6,5,0.17,6.33,0
6.6,11,0.25,11,0
4.4,5,0.24,6,0
7.5,8,0.19,7.5,0
6.29,6,0.16,6.5,0
21.77,16,0.23,16,0
69.62,100,0.12,100,0
28,28,0.06,28,0
25.34,0,0.1,17.32,0
17.83,26,0.08,0,0
8.5,10,0.19,9.6,0
17.33,20,0.07,18.5,0
20.25,10,0.14,19.5,0
10,10,0.15,10,0
22.5,25,0.09,22.5,0
7.17,6,0.21,7.75,0
5.03,10,0.34,8.5,0
14.5,15,0.19,15.33,0
18,21,0.09,18,0
16.5,15,0.06,15,0
15.67,15,0.12,16,0
10.12,17,0.3,16,0
18,25,0.22,23.33,0
17.5,10,0.13,25,0
17.5,20,0.11,17.5,0
7.88,11,0.3,10,0
19.38,30,0.1,30,0
6.58,9,0.27,7.75,0
7,10,0.19,7.75,0
10,20,0.1,15,0
4.12,10,0.22,7.5,0
10,15,0.16,10.75,0
15,15,0.07,15,0
18.78,30,0.19,32.5,0
6.17,5,0.33,7.5,0
15,15,0.08,15,0
10.4,15,0.21,13,0
4.38,3,0.2,4.8,0
5.33,5,0.37,5.29,0
20,20,0.07,20,0
15.43,20,0.11,18,0
6.21,10,0.22,7.6,0
12,10,0.17,15,0
7.17,15,0.13,10,0
15,15,0.08,15,0
12.5,15,0.09,12.5,0
21.59,60,0.26,53.33,0
8.73,10,0.31,9.33,0
14.56,17,0.46,17.25,0
19.59,25,0.21,22.5,0
22.5,25,0.12,22.5,0
9.52,10,0.31,12.86,0
77.69,100,0.18,100,0
5.79,12,0.23,11,0
7.33,11,0.23,11,0
8.47,10,0.45,13.14,0
3.11,5,0.62,3.2,0
16.89,25,0.14,25,0
5.57,6,0.28,5.67,0
20,20,0.07,20,0
8.57,9,0.34,9.11,0
6.25,3,0.19,6.25,0
14.79,15,0.16,14.5,0
5.24,10,0.27,8.5,0
6,10,0.18,6,0
15,15,0.07,15,0
11.7,15,0.16,12.5,0
4.36,4,0.45,4.36,0
10.3,15,0.14,15,0
15,15,0.11,15,0
15,20,0.08,20,0
11.2,32,0.14,19.5,0
9.93,10,0.28,10.67,0
12,10,0.11,13,0
22.5,15,0.1,21.67,0
20,20,0.06,20,0
9.69,25,0.32,17.5,0
14,0,0.1,20,0
25,25,0.06,25,0
8.67,15,0.14,13,0
20,20,0.07,20,0
23.67,29,0.14,26.5,0
13,20,0.13,20,0
9.45,13,0.2,11.2,0
11.4,25,0.12,25,0
11,15,0.12,10,0
10.62,14,0.23,14.4,0
13,17,0.12,14.5,0
8.46,10,0.22,8.75,0
7.53,15,0.25,15,0
8.53,10,0.24,10,0
19,25,0.13,19,0
7.38,10,0.46,8.64,0
15,15,0.07,15,0
21.12,20,0.12,22.5,0
15,15,0.07,15,0
9.12,15,0.16,10.33,0
9.75,25,0.15,18.5,0
18.83,25,0.11,25,0
20,20,0.07,20,0
11.83,25,0.14,22.5,0
6.5,5,0.14,10,0
10.14,13,0.19,11.25,0
22,20,0.08,20,0
14,12,0.22,12,0
5.5,6,0.28,5.33,0
20,20,0.07,0,0
9,10,0.17,9,0
8.33,10,0.16,7.5,0
13.18,20,0.27,17.33,0
10,15,0.1,10,0
23.33,35,0.08,35,0
7.29,10,0.36,9,0
10,15,0.08,10,0
13,16,0.1,13,0
15,15,0.08,15,0
3.87,6,0.3,4.83,0
7.6,5,0.2,7.6,0
4.71,6,0.34,6,0
4.75,7,0.29,5.14,0
9.67,17,0.16,17,0
9.33,15,0.14,12.33,0
14.75,20,0.11,18.5,0
12.6,15,0.2,16.75,0
12.5,20,0.1,20,0
13,14,0.13,13,0
15.5,25,0.1,21,0
25,25,0.06,25,0
37.5,50,0.06,50,0
15.5,17,0.21,18.67,0
15,15,0.08,15,0
50,50,0.06,50,0
4.25,10,0.2,6,0
12.83,15,0.23,13.86,0
6.94,10,0.27,9.67,0
9.75,15,0.1,15,0
14,23,0.18,23,0
10.5,18,0.14,17,0
37.5,25,0.09,50,0
20,20,0.08,20,0
27.87,60,0.26,49.2,0
9.22,10,0.35,10,0
8.71,13,0.22,13,0
4.71,5,0.21,5.2,0
12.5,18,0.12,17,0
13.1,25,0.15,22.5,0
21,22,0.06,22,0
19.17,25,0.1,30,0
8.8,9,0.12,14.5,0
15,15,0.06,15,0
7,7,0.18,7,0
8.33,15,0.14,8.33,0
18.33,25,0.08,22.5,0
25,25,0.08,25,0
15,15,0.1,15,0
10.43,10,0.16,11.67,0
25,25,0.05,25,0
10.83,15,0.14,12.5,0
10.81,16,0.29,13.25,0
4.77,6,0.32,5.67,0
10.2,12,0.25,8.5,0
5.48,20,0.34,20,0
7.57,16,0.14,11,0
4.8,5,0.25,6.33,0
12,22,0.13,21,0
11.14,15,0.13,15.33,0
8.15,14,0.21,12.6,0
5.6,15,0.28,12.5,0
9.4,10,0.15,11.67,0
5.34,2,0.28,5.5,0
9.18,5,0.29,9.67,0
20,20,0.08,0,0
23.6,50,0.09,50,0
8.64,15,0.16,15,0
96.25,150,0.09,100,0
4.82,6,0.22,6,0
15,15,0.08,15,0
24.17,25,0.11,25,0
6.71,14,0.26,14,0
13.89,10,0.31,13.33,0
6.17,8,0.32,6.38,0
8.2,12,0.18,12,0
12.33,15,0.08,13.5,0
8.64,10,0.24,10.8,0
5.84,10,0.23,10,0
3.65,5,0.41,5,0
27.5,50,0.11,37,0
15,20,0.08,15,0
7.44,5,0.32,8,0
9.42,12,0.28,7.33,0
6.75,5,0.22,9,0
13.33,20,0.11,20,0
25,25,0.08,25,0
7.2,9,0.26,7.67,0
8.8,16,0.13,12,0
12.04,17,0.33,15.8,0
13.18,14,0.27,13.67,0
15,20,0.08,15,0
29.77,13,0.26,30.38,0
11.6,11,0.12,15.5,0
10.5,15,0.19,15,0
22.5,50,0.11,35,0
78.57,50,0.21,50,0
10.8,15,0.16,15,0
12,6,0.14,18,0
8.64,10,0.16,12,0
17.33,20,0.15,20,0
8.06,10,0.2,11.5,0
10.8,10,0.17,10.8,0
10.6,21,0.1,21,0
5.83,8,0.39,6.29,0
10.78,16,0.18,16,0
18.89,15,0.16,20,0
7.5,10,0.18,7.5,0
4.47,10,0.28,10,0
7.75,5,0.12,10,0
13.67,21,0.27,17.5,0
17.67,25,0.33,17.67,0
8.3,10,0.46,10,0
22.5,25,0.08,22.5,0
6.71,20,0.14,14,0
8.75,9,0.15,8.75,0
6.55,6,0.32,7.62,0
8.55,6,0.28,12.6,0
15,15,0.06,15,0
13.19,25,0.25,16.8,0
5.29,2,0.24,5.2,0
13.5,20,0.14,13.5,0
15,15,0.07,15,0
9.58,20,0.21,11.67,0
6,7,0.47,7.67,0
10.56,15,0.16,11.67,0
12.4,16,0.11,16,0
5.12,5,0.47,5,0
12.83,35,0.26,14,0
8.86,17,0.14,16,0
10.75,15,0.14,10.75,0
12.86,27,0.25,25.67,0
9.4,15,0.13,11.67,0
6,0,0.2,7.43,0
20,20,0.07,20,0
11,12,0.14,11,0
15,20,0.09,15,0
18.6,25,0.11,21.5,0
8,12,0.22,10.67,0
15,20,0.13,15,0
11.67,15,0.18,12,0
22.5,20,0.12,25,0
7.33,10,0.23,8,0
9.5,3,0.19,10,0
7.25,11,0.24,9.5,0
20,20,0.06,20,0
18.33,20,0.09,0,0
6.05,10,0.23,10,0
10,15,0.13,11.67,0
8.08,6,0.35,9.62,0
9.6,15,0.12,15,0
20,20,0.08,0,0
19,35,0.1,35,0
7.95,10,0.38,10,0
11.5,10,0.11,13,0
13.4,15,0.11,15,0
9.89,20,0.15,15,0
17.5,25,0.06,25,0
18.6,20,0.14,20,0
13.28,18,0.24,17,0
11.82,10,0.39,19.38,0
12.25,20,0.19,19.5,0
11.86,17,0.12,16,0
17.5,20,0.1,17.5,0
50,50,0.06,50,0
4.07,5,0.28,5,0
8,10,0.24,6.67,0
22.5,25,0.13,50,0
5.57,4,0.22,4.5,0
15,15,0.08,15,0
9.69,25,0.24,18.5,0
13.1,25,0.15,25,0
28.75,30,0.09,0,0
4.56,4,0.24,5,0
7.23,6,0.34,8.1,0
15.31,20,0.22,25.25,0
7.57,10,0.18,10,0
11.15,13,0.19,11.67,0
13,14,0.25,14.67,0
12.58,15,0.16,17,0
13.67,21,0.07,21,0
17.5,10,0.1,25,0
18,25,0.11,21.67,0
10.6,20,0.1,20,0
18,21,0.09,18,0
25,25,0.06,25,0
11.5,15,0.17,15,0
6,10,0.28,10,0
10.5,10,0.19,9.25,0
11.67,20,0.09,15,0
9.86,25,0.2,20,0
5,5,0.19,5,0
8.09,11,0.45,9.75,0
8.85,12,0.25,11,0
11.86,25,0.18,25,0
20,25,0.11,25,0
3.78,5,0.24,4,0
20,20,0.07,20,0
23.33,20,0.12,25,0
12.07,16,0.25,16,0
15,15,0.08,15,0
5.12,6,0.38,6,0
11.5,13,0.13,12,0
13,16,0.09,13,0
6.25,9,0.21,5.33,0
10.36,25,0.19,20,0
5.06,3,0.56,5.57,0
6.18,15,0.19,9,0
17.5,20,0.16,20,0
9.5,15,0.15,13.33,0
57,30,0.07,28.33,0
15,20,0.13,16.25,0
15,15,0.08,15,0
20,20,0.08,20,0
6,8,0.19,6,0
10.33,15,0.1,13,0
15.54,25,0.18,26.67,0
17,25,0.21,25,0
3.93,4,0.38,4,0
8.67,10,0.23,9,0
100,100,0.08,100,0
11.38,15,0.14,13.33,0
10.33,16,0.1,13,0
20,20,0.1,20,0
8.33,5,0.11,15,0
7.65,11,0.25,9.67,0
5,5,0.24,5,0
9.11,50,0.36,50,0
14,17,0.1,14,0
7.5,10,0.21,9,0
2.91,3,0.65,3.93,0
25.4,25,0.17,42,0
25,25,0.13,25,0
4.27,4,0.33,4.88,0
6.53,10,0.23,10,0
13.8,25,0.1,25,0
26.67,30,0.11,30,0
17.33,10,0.17,10,0
35,50,0.12,35,0
45.92,67,0.18,67,0
12.5,20,0.09,12.5,0
22.5,25,0.08,22.5,0
12,16,0.08,13,0
7.71,10,0.2,10,0
9,15,0.11,12,0
5,10,0.26,4.75,0
10.67,10,0.14,10.67,0
7.38,10,0.22,10.8,0
6.19,5,0.35,8.33,0
15,15,0.09,15,0
11.67,15,0.12,11.67,0
10.33,16,0.1,13,0
7,10,0.21,7.25,0
8.93,13,0.19,13,0
4.65,10,0.26,7.5,0
13,16,0.08,13,0
20,20,0.07,20,0
9.85,10,0.18,15,0
25,25,0.07,25,0
9.33,20,0.08,20,0
16.67,20,0.07,20,0
10.25,15,0.12,12,0
11.83,15,0.18,13,0
8.62,35,0.19,0,0
10,10,0.23,10.67,0
21.43,34,0.15,32.33,0
8,16,0.14,13,0
15,20,0.08,20,0
11.22,15,0.13,15,0
7.12,15,0.25,11.75,0
21.25,30,0.09,30,0
11.67,20,0.09,20,0
19.67,25,0.08,22,0
4.56,5,0.28,5,0
6.35,12,0.29,12,0
6.83,10,0.29,10,0
11.75,10,0.13,11.75,0
9.4,20,0.11,15,0
5.57,5,0.35,7.83,0
25,25,0.09,25,0
23,23,0.07,23,0
22.5,25,0.08,22.5,0
10.2,8,0.15,12.33,0
15,15,0.07,15,0
14.29,25,0.13,20.33,0
10.83,22,0.17,19,0
11.75,15,0.13,13.5,0
20,20,0.07,20,0
16.38,21,0.13,20.33,0
17.64,30,0.42,28.78,0
22.5,25,0.12,25,0
13.86,20,0.11,20,0
13,16,0.09,13,0
20,20,0.08,20,0
5.21,10,0.31,5,0
7.12,10,0.21,8.8,0
14.5,20,0.15,18,0
13,25,0.1,20,0
9.12,20,0.22,15,0
9.5,20,0.12,9.5,0
31.36,35,0.17,35,0
7.06,10,0.25,12,0
25,35,0.08,25,0
10,15,0.1,15,0
13,16,0.08,13,0
8.95,16,0.28,12,0
8.71,6,0.2,11,0
3.67,5,0.26,5,0
15,25,0.07,0,0
55,100,0.08,100,0
10,15,0.1,10,0
20,20,0.06,20,0
7,3,0.24,8.25,0
5.27,7,0.45,5.4,0
9.62,10,0.19,20,0
10.25,20,0.52,19.42,0
6.44,9,0.27,9.5,0
5.25,5,0.23,5.33,0
6.4,8,0.22,8.2,0
9,15,0.15,12.5,0
9.75,20,0.2,19,0
25,25,0.08,25,0
5.85,10,0.2,9.33,0
8.85,10,0.19,9.5,0
5.21,5,0.4,8,0
6,5,0.2,5.8,0
17.5,25,0.11,0,0
8.18,10,0.21,7.5,0
5.92,10,0.3,6.75,0
13.3,16,0.18,15.5,0
12.4,16,0.11,16,0
11.75,15,0.14,15,0
15,15,0.08,15,0
10.94,10,0.23,10,0
20,23,0.14,20,0
15.5,25,0.13,12.33,0
16.36,20,0.11,20,0
8,11,0.19,9,0
16.67,18,0.13,17.5,0
25,25,0.07,25,0
9.83,10,0.26,15,0
20,20,0.07,20,0
18.82,25,0.14,25,0
10.2,20,0.1,15,0
21.67,20,0.12,22.5,0
18.12,25,0.15,23.75,0
11.67,15,0.12,11.67,0
12.12,20,0.25,17.33,0
5.12,5,0.18,4,0
11.25,16,0.23,13.5,0
7.75,10,0.17,8.33,0
25,25,0.07,25,0
25,32,0.12,30.67,0
12.06,25,0.25,22.5,0
8.75,15,0.12,12.5,0
20,20,0.08,0,0
20,20,0.06,20,0
93.33,125,0.07,77.5,0
10,15,0.1,12.5,0
15.83,30,0.1,27.5,0
4.24,4,0.32,4.43,0
11.75,20,0.1,20,0
17,18,0.14,17,0
26.67,30,0.09,37.5,0
16.67,20,0.13,16.67,0
10,17,0.2,15.5,0
5.14,5,0.19,5.5,0
26,30,0.12,28.33,0
12.33,15,0.12,15.67,0
5.14,7,0.24,5.5,0
13.82,23,0.45,21.17,0
5,5,0.19,5.4,0
8.67,10,0.18,9.25,0
12.56,15,0.17,14.67,0
9.4,15,0.12,11.67,0
9.4,15,0.1,15,0
10.67,20,0.11,13.5,0
25,25,0.08,25,0
9.72,20,0.26,15.83,0
9.5,10,0.26,10.5,0
20,20,0.07,20,0
6.69,10,0.41,9,0
30,50,0.09,30,0
11,20,0.24,12.17,0
4.58,5,0.32,5,0
7.85,13,0.19,13,0
9.25,7,0.12,10.67,0
13.2,20,0.19,14,0
10,15,0.12,15,0
15,15,0.07,15,0
10.33,15,0.1,13,0
55,60,0.1,55,0
23,23,0.07,23,0
4.58,5,0.32,5.17,0
6.11,6,0.3,6.57,0
16.11,25,0.12,25,0
11.2,15,0.19,12.5,0
7.11,12,0.22,10.67,0
25.71,25,0.12,25,0
10,20,0.1,20,0
5.62,7,0.25,6,0
21.25,25,0.08,25,0
20,25,0.09,20,0
10.29,17,0.14,16,0
4.17,4,0.22,4.17,0
5.76,10,0.24,9,0
15,20,0.17,15,0
9.55,15,0.24,11.67,0
10.81,11,0.27,11.17,0
4.47,5,0.29,5.29,0
5.14,5,0.3,5.33,0
11,14,0.19,13.25,0
5.8,5,0.28,5,0
18.62,35,0.2,26,0
13.16,21,0.21,19.75,0
11.75,20,0.11,14,0
15.43,20,0.11,20,0
19.19,30,0.28,31.67,0
6.9,8,0.44,7.62,0
15,20,0.09,15,0
21.67,25,0.06,25,0
12,15,0.21,15,0
7.5,8,0.19,7.5,0
12,20,0.09,20,0
15,15,0.07,15,0
9.2,11,0.15,10,0
8.38,11,0.19,9.17,0
29.17,25,0.09,25,0
8,10,0.3,9.38,0
30.83,50,0.25,38.33,0
17.75,22,0.21,23.5,0
12.1,15,0.13,20,0
20,20,0.07,20,0
4.71,5,0.27,5,0
9.47,15,0.29,13.5,0
13.9,15,0.18,15,0
9.2,10,0.16,10.25,0
7.32,15,0.45,13.2,0
25,25,0.07,25,0
50,50,0.05,50,0
13.89,25,0.42,20.4,0
7,10,0.15,9,0
13,15,0.19,15.8,0
12,19,0.24,19,0
12.35,20,0.25,22.5,0
7.62,5,0.3,7.5,0
7.11,9,0.19,9,0
10,20,0.15,15,0
13,20,0.2,16.6,0
18.33,20,0.12,18.33,0
3.63,3,0.3,5,0
18,18,0.08,18,0
20,20,0.08,20,0
9.2,10,0.18,10.25,0
20,30,0.07,30,0
15,15,0.09,15,0
13,10,0.15,13.75,0
16.25,25,0.08,25,0
14.57,18,0.13,17,0
13.67,12,0.16,13,0
13,7,0.15,12.33,0
9.4,15,0.11,15,0
6.5,12,0.22,10.67,0
8.33,10,0.18,8.33,0
25,25,0.08,25,0
5,5,0.26,5,0
12.5,15,0.13,12.5,0
14,20,0.23,18.33,0
18.5,20,0.12,21.33,0
6.6,10,0.21,6.75,0
6.45,10,0.55,7.75,0
12.67,16,0.13,16,0
20,20,0.06,20,0
6.8,10,0.33,7.75,0
15,25,0.07,15,0
10.86,20,0.23,13.5,0
13.4,17,0.14,16,0
15,15,0.08,15,0
10,10,0.16,10,0
4.11,20,0.27,20,0
10.58,10,0.19,15,0
13.62,25,0.17,22.5,0
13,16,0.1,16,0
13,16,0.1,13,0
16,15,0.11,15,0
9,15,0.11,11,0
12.5,15,0.09,12.5,0
10,14,0.54,14.38,0
4.71,5,0.21,5,0
17.5,15,0.1,17.5,0
9.93,11,0.28,10.17,0
12.5,20,0.1,12.5,0
9.12,20,0.22,16.67,0
14.67,20,0.07,20,0
13.9,15,0.16,12.33,0
10.73,15,0.24,13.75,0
18.75,25,0.1,21.67,0
9.17,15,0.12,15,0
9.83,15,0.16,11,0
14,15,0.14,15,0
11.89,28,0.17,20,0
10.33,15,0.11,12.5,0
10.83,10,0.18,8.33,0
10.26,13,0.47,11.2,0
16.25,20,0.08,20,0
25,25,0.12,25,0
15,15,0.07,15,0
11.12,10,0.2,14.4,0
6,10,0.19,6,0
11.54,15,0.24,16.25,0
8.69,10,0.24,10.57,0
7.33,10,0.14,7.33,0
12.5,10,0.12,10,0
6.75,8,0.31,6.4,0
20,20,0.07,20,0
4.57,5,0.24,4.83,0
13.33,20,0.11,13.33,0
9.25,20,0.14,17,0
10.83,26,0.12,18.5,0
24,27,0.12,24,0
2.25,1,0.33,2,0
16.38,19,0.21,19,0
6.41,10,0.41,8.8,0
9.6,15,0.14,6.5,0
9.82,15,0.23,14,0
20.92,50,0.16,50,0
6.02,6,0.44,7.4,0
6.58,35,0.29,35,0
19,20,0.09,20,0
8.33,10,0.16,7.5,0
10,5,0.12,10,0
7.91,12,0.32,12,0
6.58,11,0.2,8.75,0
3.76,7,0.57,5.25,0
5,5,0.25,5.2,0
10.22,20,0.14,15,0
4.04,5,1.02,6,0
4.61,10,0.41,9,0
16.29,33,0.42,26,0
25,25,0.07,25,0
20,20,0.07,20,0
37.5,25,0.08,50,0
12.14,10,0.09,20,0
6.33,6,0.26,6.5,0
10,25,0.15,13.33,0
7,5,0.2,8.33,0
18.75,27,0.08,27,0
15,15,0.07,15,0
15,15,0.1,15,0
9.6,10,0.15,11.25,0
30,35,0.07,35,0
5.33,8,0.3,6.2,0
35,35,0.05,35,0
11.85,10,0.21,10,0
11.23,20,0.18,20,0
11,18,0.17,16.5,0
22.5,25,0.12,25,0
8.81,10,0.24,10,0
6.25,7,0.23,6.6,0
7.33,20,0.19,15,0
8.14,11,0.2,11.67,0
12.57,19,0.15,16.5,0
6.83,5,0.17,7.75,0
12,10,0.17,12,0
15,25,0.25,22,0
15.5,18,0.11,17.33,0
20,5,0.19,23.25,0
11.12,25,0.17,18.5,0
4.14,5,0.23,3.6,0
8.8,10,0.21,8.8,0
27.57,25,0.34,0,0
10.38,15,0.23,15,0
16.71,20,0.2,21,0
10.18,15,0.17,15,0
14.4,17,0.11,17,0
15,20,0.07,15,0
15,15,0.08,15,0
11,20,0.24,17,0
12.5,20,0.1,19,0
15,17,0.15,17.33,0
9.4,15,0.14,13,0
15,15,0.07,15,0
4.69,5,0.25,5,0
5.67,5,0.3,7.67,0
13,16,0.09,13,0
8.91,20,0.21,20,0
16,25,0.09,25,0
14.29,19,0.14,17,0
18,20,0.11,20,0
9.76,10,0.27,10,0
12.5,15,0.11,12.5,0
14.12,18,0.14,18.75,0
8,10,0.17,10,0
14.78,20,0.17,20,0
11.3,11,0.18,11.33,0
25,25,0.07,25,0
20,25,0.08,25,0
12.29,12,0.28,13.33,0
6.25,10,0.29,8.83,0
16.5,21,0.09,21,0
5.13,10,0.38,7.8,0
14.2,18,0.11,17,0
9.14,12,0.19,12.67,0
10.8,12,0.19,12,0
5.42,6,0.33,6.33,0
9.2,10,0.2,10,0
45,75,0.16,72.5,0
10.5,15,0.11,15,0
8.33,10,0.14,8.33,0
9.46,10,0.19,10.29,0
9.5,10,0.21,10,0
15,20,0.08,15,0
4.62,10,0.2,12.5,0
5,5,0.24,5.29,0
13.67,20,0.13,17.5,0
11.67,15,0.11,11.67,0
10.17,10,0.23,10,0
18.33,25,0.1,25,0
4.43,5,0.23,4.75,0
9.83,12,0.21,10.8,0
4.8,5,0.21,5.17,0
20,20,0.07,20,0
11.36,10,0.16,11.67,0
20.78,33,0.19,29.5,0
5.73,5,0.31,5.33,0
29.2,57,0.13,57,0
24,27,0.09,26,0
11.35,22,0.29,21,0
15,15,0.06,15,0
20,20,0.07,20,0
11.29,12,0.19,12,0
9.69,14,0.33,13.67,0
23.33,25,0.12,25,0
25,25,0.06,25,0
9.31,16,0.21,13.5,0
18.75,111,0.11,111,0
10,13,0.21,13,0
9.2,12,0.2,10.5,0
2.44,3,0.39,3.75,0
7.12,3.50E+00,0.12,10,0
12,15,0.2,16,0
20,20,0.08,20,0
20.75,25,0.15,20.75,0
6.43,5,0.23,7,0
8.83,10,0.2,10,0
6.82,11,0.38,9.29,0
9.25,10,0.17,13.33,0
10,15,0.11,10,0
50,50,0.08,50,0
8.33,15,0.16,12.5,0
8.33,15,0.14,8.33,0
25,25,0.09,25,0
25,25,0.07,25,0
5,5,0.42,5,0
16,17,0.06,17,0
7.4,5,0.23,8.25,0
8.72,14,0.32,14,0
9.2,13,0.27,13.5,0
16,22,0.08,16,0
9.77,10,0.18,12.33,0
10.88,17,0.27,16,0
10.19,15,0.18,15,0
17.4,21,0.14,19,0
27.14,30,0.12,30,0
15,20,0.09,15,0
27.38,125,0.25,125,0
14,20,0.08,20,0
23.5,33,0.16,34,0
8.29,10,0.23,8.75,0
6.77,10,0.19,10,0
12.85,10,0.16,16.25,0
15,15,0.12,15,0
11.17,20,0.21,14.4,0
8.4,10,0.13,12.5,0
8.29,12,0.22,10.67,0
14.62,12,0.42,15,0
12.44,20,0.14,19,0
6.76,10,0.23,11,0
13.54,15,0.24,15.14,0
14.25,25,0.1,18.5,0
8.33,16,0.19,13.33,0
9.83,13,0.16,10.75,0
24,30,0.1,30,0
11.5,11,0.27,12.8,0
20,20,0.07,20,0
5.07,7,0.24,6.5,0
4.14,5,0.51,4.78,0
19.18,26,0.19,22.67,0
12.5,19,0.15,16,0
55.62,50,0.09,83.33,0
9.78,13,0.4,11.29,0
7.27,6,0.23,10.33,0
6,5,0.21,6.17,0
9,11,0.28,9.62,0
3.44,5,0.38,3.8,0
2.59,5,0.72,3.25,0
10.07,25,0.26,25,0
16,17,0.08,16,0
14.83,19,0.12,18.5,0
14.5,23,0.15,17.5,0
6.92,10,0.19,6.67,0
15,15,0.09,15,0
15.1,25,0.13,18.33,0
11.23,15,0.24,14.17,0
21,36,0.13,36,0
11.8,17,0.1,17,0
4.07,12,0.35,8.5,0
5.33,10,0.25,6.8,0
13.43,18,0.17,16.8,0
15,20,0.15,20,0
20.83,25,0.11,20,0
17.67,20,0.14,16.5,0
11.08,10,0.24,13.71,0
10.88,25,0.35,11,0
4.5,5,0.41,5.1,0
16.75,25,0.08,22.5,0
7.1,5,0.17,14,0
15,20,0.12,15,0
5.33,5,0.25,5.25,0
13.74,21,0.19,18.8,0
8,10,0.14,8,0
17.33,20,0.07,20,0
3.44,5,0.35,3.57,0
7.6,10,0.29,8.67,0
76.11,100,0.12,100,0
8.27,12,0.22,13,0
10.83,1.25E+01,0.15,10.83,0
7.4,7,0.29,8.4,0
17,25,0.13,22,0
13,17,0.21,17,0
8.08,10,0.21,10,0
13.6,17,0.15,17,0
6.56,15,0.2,11.5,0
