avggift,lastgife,pgift,ampergift,response
4.85,5,0.29,5.00,0
4.42,3,0.39,4.99,0
7.52,12,0.38,10.50,0
7.25,10,0.17,7.25,0
7.00,10,0.16,7.50,0
12.00,17,0.10,16.00,0
15.00,15,0.08,15.00,0
12.50,25,0.10,25.00,0
17.17,15,0.14,18.67,0
15.00,15,0.06,15.00,0
14.67,25,0.10,25.00,0
12.24,20,0.38,20.00,0
25.00,50,0.12,41.67,0
16.15,25,0.19,21.67,0
25.00,25,0.07,25.00,0
4.29,12,0.32,6.00,0
11.25,18,0.09,18.00,0
15.00,20,0.17,20.00,0
8.33,10,0.19,7.50,0
8.61,12,0.32,10.83,0
13.91,20,0.22,0.00,0
7.88,10,0.22,9.50,0
7.71,10,0.57,10.00,0
28.20,33,0.09,29.67,0
8.36,3,0.31,9.33,0
20.00,20,0.07,20.00,0
3.27,2,0.25,4.00,0
4.94,6,0.30,6.40,0
13.36,15,0.45,14.00,0
10.10,15,0.14,14.00,0
10.00,10,0.18,10.00,0
10.40,15,0.15,14.00,0
9.75,15,0.10,15.00,0
14.86,25,0.14,21.67,0
13.00,30,0.19,21.75,0
15.00,25,0.06,25.00,0
9.20,15,0.11,15.00,0
8.55,13,0.19,11.25,0
10.71,20,0.16,20.00,0
14.00,15,0.10,15.00,0
9.08,14,0.21,12.25,0
11.62,10,0.15,6.67,0
4.90,7,0.25,6.00,0
7.00,8,0.36,7.22,0
11.29,17,0.18,16.00,0
3.91,4,0.23,5.25,0
25.00,25,0.12,25.00,0
20.00,20,0.10,20.00,0
20.00,20,0.07,20.00,0
9.12,15,0.14,15.00,0
11.50,17,0.10,16.00,0
27.00,30,0.13,30.00,0
15.00,15,0.08,15.00,0
8.27,12,0.19,11.00,0
20.00,20,0.09,20.00,0
26.85,50,0.16,50.00,0
23.12,25,0.13,25.00,0
27.30,50,0.16,50.00,0
15.00,15,0.08,15.00,0
13.33,15,0.12,13.33,0
10.94,20,0.22,18.50,0
10.20,10,0.09,10.00,0
11.57,15,0.32,12.20,0
21.67,25,0.12,21.67,0
20.00,35,0.11,35.00,0
25.00,25,0.06,25.00,0
14.40,20,0.11,17.50,0
16.17,19,0.16,17.75,0
20.00,50,0.10,50.00,0
10.86,10,0.26,12.00,0
12.83,18,0.10,17.50,0
9.80,15,0.14,11.33,0
8.45,10,0.47,9.22,0
9.33,20,0.14,9.33,0
28.00,10,0.15,37.50,0
10.00,12,0.14,11.33,0
10.67,17,0.17,15.00,0
20.00,20,0.13,20.00,0
3.14,4,0.48,3.83,0
6.87,5,0.23,9.40,0
25.00,25,0.07,25.00,0
3.65,3,0.46,4.30,0
22.25,29,0.11,21.33,0
25.00,25,0.05,25.00,0
8.00,16,0.12,13.00,0
4.55,6,0.30,5.14,0
11.07,17,0.22,16.00,0
11.06,21,0.22,17.20,0
8.67,10,0.27,10.00,0
25.00,25,0.06,25.00,0
13.00,15,0.07,0.00,0
6.62,11,0.25,9.67,0
6.89,10,0.43,6.12,0
9.50,10,0.18,9.50,0
15.10,25,0.22,25.00,0
7.62,10,0.26,10.00,0
25.00,25,0.06,25.00,0
20.00,25,0.08,25.00,0
22.50,25,0.06,25.00,0
20.00,40,0.12,30.00,0
9.87,10,0.18,9.00,0
8.36,15,0.18,11.50,0
12.95,15,0.24,15.00,0
16.56,21,0.16,19.67,0
17.24,25,0.18,25.00,0
20.00,20,0.12,20.00,0
10.00,15,0.16,13.75,0
10.00,13,0.17,11.00,0
8.17,12,0.24,11.33,0
20.00,20,0.10,20.00,0
12.95,20,0.26,19.60,0
23.00,23,0.07,23.00,0
6.45,4,0.35,6.25,0
9.50,10,0.20,15.00,0
16.60,20,0.19,16.60,0
5.17,6,0.38,6.43,0
11.00,15,0.13,13.00,0
12.20,25,0.09,25.00,0
5.68,10,0.29,10.00,0
7.25,15,0.15,15.00,0
22.50,25,0.08,22.50,0
12.40,20,0.11,20.00,0
5.90,10,0.27,6.25,0
20.00,20,0.08,0.00,0
15.00,20,0.08,17.50,0
9.25,15,0.16,12.50,0
7.56,12,0.18,11.00,0
20.00,20,0.07,20.00,0
5.62,10,0.22,6.00,0
16.67,20,0.29,20.00,0
7.20,12,0.31,12.00,0
20.00,20,0.07,20.00,0
12.50,20,0.10,20.00,0
18.64,25,0.15,25.00,0
20.00,20,0.07,20.00,0
5.56,10,0.25,6.80,0
19.17,15,0.13,17.50,0
13.00,17,0.10,16.00,0
6.79,10,0.26,10.00,0
7.00,15,0.15,15.00,0
12.50,15,0.10,15.00,0
30.00,35,0.08,30.00,0
7.00,10,0.20,8.80,0
10.25,10,0.25,13.00,0
3.74,10,0.53,11.00,0
41.25,50,0.10,46.67,0
11.00,20,0.12,20.00,0
14.00,10,0.13,13.33,0
9.00,15,0.09,15.00,0
12.00,16,0.15,12.00,0
4.91,6,0.64,6.12,0
13.89,16,0.26,16.17,0
43.81,100,0.14,100.00,0
9.00,10,0.17,9.00,0
10.67,12,0.15,10.67,0
16.67,20,0.11,16.67,0
34.00,50,0.11,45.00,0
18.14,25,0.15,20.00,0
9.58,20,0.17,11.50,0
5.00,10,0.28,7.00,0
9.70,15,0.25,20.00,0
10.89,20,0.14,16.33,0
15.33,20,0.13,20.00,0
9.79,10,0.90,10.67,0
9.62,15,0.18,13.50,0
10.00,15,0.11,15.00,0
6.67,5,0.26,8.12,0
7.13,10,0.22,8.67,0
7.50,10,0.17,8.75,0
7.76,5,0.27,9.00,0
10.86,30,0.15,13.50,0
20.00,20,0.10,20.00,0
12.83,25,0.18,17.50,0
20.00,20,0.08,20.00,0
8.67,10,0.18,10.00,0
4.23,25,0.35,7.80,0
10.67,15,0.12,15.00,0
3.71,5,0.39,4.50,0
11.72,21,0.49,15.43,0
15.45,25,0.17,23.33,0
6.60,3,0.15,9.00,0
15.00,15,0.20,15.00,0
14.29,25,0.11,25.00,0
12.50,20,0.09,12.50,0
9.86,12,0.19,11.33,0
7.20,10,0.29,8.83,0
6.19,11,0.27,9.50,0
17.75,24,0.18,24.33,0
15.00,15,0.17,15.00,0
4.69,5,0.33,5.67,0
6.29,10,0.17,7.20,0
11.33,12,0.14,11.33,0
7.00,10,0.23,7.29,0
5.00,5,0.21,5.00,0
7.75,13,0.17,11.67,0
14.75,20,0.19,14.75,0
5.56,5,0.23,5.00,0
11.67,17,0.17,13.50,0
7.64,21,0.33,18.00,0
5.91,15,0.30,13.00,0
9.80,15,0.13,12.33,0
5.60,8,0.19,6.25,0
12.43,20,0.13,20.00,0
9.24,11,0.30,11.00,0
11.25,15,0.13,12.50,0
15.00,15,0.08,15.00,0
16.62,20,0.11,25.00,0
25.00,25,0.07,25.00,0
9.91,36,0.22,15.75,0
5.08,5,0.31,5.00,0
5.80,6,0.21,5.67,0
10.36,15,0.15,15.00,0
7.67,7,0.14,7.67,0
25.00,25,0.06,25.00,0
5.62,7,0.37,6.00,0
9.00,10,0.19,10.00,0
5.70,25,0.20,25.00,0
10.33,16,0.21,15.00,0
14.20,15,0.26,15.00,0
5.59,8,0.41,7.00,0
9.00,15,0.20,10.00,0
7.80,15,0.12,12.00,0
7.33,12,0.34,11.00,0
38.12,100,0.12,100.00,0
20.00,20,0.09,20.00,0
21.00,30,0.08,27.50,0
10.17,15,0.13,15.00,0
6.65,12,0.21,10.50,0
9.42,12,0.18,11.00,0
9.29,15,0.13,14.00,0
9.61,13,0.21,12.33,0
10.67,12,0.14,10.67,0
12.50,15,0.10,12.50,0
12.50,20,0.10,20.00,0
11.50,16,0.10,16.00,0
4.58,5,0.39,4.29,0
20.00,20,0.08,20.00,0
4.84,10,0.24,12.50,0
22.50,25,0.15,22.50,0
17.67,25,0.11,25.00,0
25.00,25,0.08,25.00,0
8.83,16,0.12,12.00,0
26.00,26,0.05,26.00,0
10.08,15,0.17,16.00,0
36.71,50,0.12,47.50,0
11.71,10,0.10,19.00,0
10.46,10,0.30,15.00,0
24.60,50,0.10,38.00,0
3.88,4,0.24,4.17,0
27.50,30,0.07,27.50,0
10.50,6,0.12,15.00,0
9.92,10,0.33,12.00,0
20.00,20,0.11,20.00,0
10.11,15,0.17,13.00,0
11.12,20,0.16,17.33,0
17.00,10,0.08,20.00,0
13.75,25,0.22,17.00,0
10.00,15,0.19,7.50,0
12.67,15,0.11,15.00,0
20.00,20,0.06,20.00,0
20.00,20,0.08,20.00,0
20.00,20,0.08,20.00,0
13.09,20,0.29,20.00,0
12.50,15,0.13,12.50,0
20.00,20,0.06,20.00,0
11.22,12,0.23,12.20,0
4.40,15,0.18,15.00,0
8.93,0,0.15,12.00,0
17.00,25,0.16,17.00,0
13.14,25,0.15,16.00,0
10.00,15,0.09,10.00,0
5.61,13,0.26,12.00,0
16.57,21,0.13,21.00,0
10.18,15,0.13,15.00,0
15.00,15,0.08,15.00,0
7.75,10,0.13,8.67,0
48.33,100,0.07,48.33,0
30.00,30,0.06,30.00,0
20.00,20,0.07,20.00,0
17.50,20,0.15,17.50,0
10.86,20,0.14,16.00,0
8.08,11,0.20,11.00,0
50.00,50,0.08,50.00,0
18.00,21,0.09,18.00,0
7.68,10,0.29,10.00,0
9.53,20,0.27,20.00,0
25.80,37,0.22,34.50,0
11.70,5,0.14,13.33,0
28.33,35,0.10,35.00,0
25.00,25,0.06,25.00,0
10.43,25,0.27,12.33,0
5.95,5,0.22,4.00,0
5.17,7,0.24,5.80,0
12.29,30,0.21,25.00,0
25.00,25,0.05,0.00,0
75.00,50,0.05,0.00,0
11.50,15,0.12,12.50,0
10.33,15,0.12,10.33,0
8.60,15,0.14,12.50,0
25.00,25,0.08,25.00,0
12.60,14,0.18,16.00,0
34.11,60,0.47,52.00,0
10.75,12,0.13,10.50,0
20.00,20,0.07,20.00,0
13.00,16,0.10,16.00,0
5.86,15,0.19,9.25,0
7.41,10,0.52,10.17,0
12.75,25,0.11,17.50,0
17.50,15,0.12,17.50,0
8.48,13,0.34,12.00,0
7.03,15,0.48,13.00,0
4.88,5,0.33,5.57,0
13.60,14,0.14,14.50,0
10.88,15,0.17,15.00,0
21.33,25,0.25,25.00,0
8.50,15,0.24,15.00,0
13.00,16,0.09,13.00,0
5.80,7,0.21,6.33,0
29.00,35,0.06,35.00,0
10.00,15,0.13,10.00,0
20.00,20,0.08,20.00,0
15.00,20,0.08,15.00,0
12.00,10,0.20,12.50,0
19.35,21,0.31,21.50,0
15.33,34,0.18,19.75,0
11.20,6,0.11,20.00,0
26.00,25,0.08,27.50,0
8.50,10,0.21,9.00,0
8.40,15,0.12,12.50,0
22.50,25,0.09,22.50,0
3.29,3,0.34,4.50,0
10.00,25,0.12,20.00,0
22.00,20,0.18,27.50,0
13.67,17,0.14,16.00,0
11.11,15,0.18,13.00,0
5.00,5,0.29,8.33,0
15.50,20,0.21,19.00,0
24.83,40,0.14,26.75,0
8.36,10,0.23,10.00,0
18.57,20,0.15,20.00,0
21.12,35,0.12,34.50,0
20.00,20,0.06,20.00,0
25.00,25,0.07,25.00,0
17.33,30,0.12,17.33,0
8.62,11,0.17,11.25,0
6.25,11,0.20,7.67,0
17.50,25,0.08,17.50,0
28.86,44,0.11,39.00,0
10.00,15,0.18,13.67,0
17.50,20,0.08,20.00,0
10.67,12,0.16,13.40,0
25.00,60,0.14,60.00,0
20.00,20,0.11,20.00,0
17.10,40,0.14,32.50,0
23.33,15,0.07,25.00,0
15.83,20,0.17,19.25,0
7.44,12,0.27,0.00,0
7.93,16,0.34,11.40,0
17.33,15,0.17,22.17,0
8.85,11,0.35,10.00,0
11.83,16,0.17,15.33,0
27.38,50,0.17,50.67,0
7.62,12,0.29,11.00,0
7.21,10,0.68,10.00,0
15.40,25,0.10,25.00,0
5.58,10,0.30,6.67,0
16.25,20,0.10,20.00,0
13.50,15,0.11,13.00,0
20.00,20,0.07,20.00,0
12.29,16,0.14,14.50,0
16.45,19,0.14,19.20,0
25.20,40,0.10,35.00,0
18.00,18,0.06,18.00,0
30.00,40,0.07,20.00,0
9.25,12,0.31,10.67,0
15.00,15,0.06,15.00,0
11.00,18,0.09,11.50,0
9.43,25,0.20,7.25,0
12.50,15,0.09,12.50,0
22.00,25,0.09,25.00,0
7.25,16,0.12,10.50,0
22.50,25,0.07,25.00,0
18.67,20,0.10,18.67,0
16.67,20,0.12,16.67,0
5.68,10,0.28,10.00,0
8.00,10,0.17,8.67,0
8.87,12,0.19,11.00,0
8.47,10,0.23,10.00,0
11.33,12,0.42,12.88,0
11.08,10,0.23,10.86,0
9.04,20,0.23,7.83,0
11.00,10,0.16,12.67,0
4.75,1,0.33,4.45,0
13.40,16,0.24,15.57,0
20.00,20,0.07,0.00,0
6.57,10,0.23,7.33,0
30.83,50,0.13,50.00,0
12.21,18,0.29,17.00,0
7.15,4,0.25,9.33,0
19.17,25,0.21,21.00,0
33.83,55,0.16,57.00,0
14.29,20,0.13,20.00,0
10.11,10,0.22,10.40,0
12.22,15,0.21,15.00,0
6.00,5,0.19,6.25,0
9.75,20,0.11,14.50,0
10.38,10,0.16,11.00,0
10.56,20,0.33,20.00,0
20.00,20,0.08,20.00,0
15.33,20,0.09,20.00,0
13.80,21,0.09,21.00,0
9.80,15,0.11,15.00,0
10.13,18,0.21,17.33,0
5.86,10,0.28,10.00,0
15.00,15,0.08,15.00,0
5.93,7,0.22,6.33,0
20.00,20,0.09,20.00,0
8.19,13,0.23,11.67,0
7.09,10,0.18,10.00,0
9.00,15,0.11,12.00,0
15.00,15,0.07,15.00,0
12.33,15,0.11,12.33,0
6.44,10,0.24,7.33,0
8.80,20,0.15,11.33,0
9.82,15,0.18,14.00,0
6.83,12,0.25,11.00,0
6.80,6,0.20,6.50,0
16.00,17,0.11,17.00,0
7.50,11,0.17,7.50,0
14.00,25,0.14,20.00,0
8.00,13,0.25,11.17,0
8.11,10,0.42,10.29,0
8.40,15,0.12,15.00,0
25.00,25,0.07,25.00,0
9.29,15,0.21,15.00,0
15.00,20,0.13,15.00,0
10.78,15,0.13,13.33,0
25.00,25,0.07,25.00,0
11.30,6,0.17,15.00,0
13.73,21,0.15,21.00,0
10.42,15,0.18,13.50,0
15.00,20,0.14,14.67,0
7.00,5,0.18,7.00,0
8.80,5,0.23,13.80,0
17.50,25,0.08,17.50,0
8.67,5,0.19,10.00,0
20.00,20,0.07,20.00,0
16.00,17,0.09,16.00,0
11.17,15,0.16,16.00,0
11.55,19,0.27,17.00,0
21.00,15,0.10,15.00,0
7.50,17,0.12,11.00,0
15.00,15,0.08,15.00,0
12.33,15,0.09,15.00,0
13.00,16,0.09,13.00,0
15.00,20,0.08,20.00,0
18.33,20,0.11,18.33,0
8.29,10,0.20,10.00,0
20.00,20,0.08,20.00,0
17.50,20,0.10,15.00,0
25.00,25,0.07,25.00,0
10.00,15,0.14,12.50,0
11.88,10,0.20,14.00,0
8.33,10,0.18,8.33,0
8.67,6,0.20,10.00,0
11.73,15,0.17,13.33,0
11.00,25,0.10,15.00,0
10.00,10,0.22,10.00,0
20.00,20,0.07,20.00,0
8.43,15,0.24,12.50,0
2.96,5,0.36,3.25,0
14.38,20,0.14,20.00,0
6.00,7,0.29,7.00,0
9.00,15,0.10,15.00,0
8.92,10,0.20,9.44,0
5.69,10,0.42,6.75,0
4.86,6,0.29,5.20,0
7.53,6,0.22,10.00,0
26.17,25,0.15,26.40,0
8.36,5,0.20,10.20,0
22.50,25,0.06,25.00,0
3.89,5,0.37,4.40,0
24.60,25,0.14,25.00,0
7.67,15,0.20,10.00,0
6.31,12,0.33,10.00,0
6.86,10,0.19,7.17,0
9.75,17,0.14,16.00,0
20.00,20,0.07,22.50,0
19.50,16,0.10,13.00,0
3.73,6,0.42,3.29,0
22.00,25,0.17,20.50,0
10.20,15,0.18,10.00,0
15.00,20,0.13,17.50,0
9.00,10,0.18,8.75,0
18.75,25,0.11,20.00,0
12.80,21,0.25,18.25,0
4.70,5,0.48,4.88,0
12.11,20,0.14,17.50,0
10.00,15,0.15,13.00,0
10.67,17,0.30,16.00,0
7.27,10,0.22,10.00,0
12.75,15,0.12,13.50,0
38.90,25,0.20,25.00,0
12.75,20,0.10,17.50,0
14.62,20,0.20,17.50,0
14.00,15,0.09,15.00,0
30.00,30,0.07,30.00,0
20.00,20,0.07,20.00,0
10.40,11,0.23,12.29,0
12.50,20,0.10,12.50,0
8.77,15,0.17,13.75,0
10.17,14,0.30,14.00,0
12.00,20,0.11,20.00,0
12.25,10,0.14,15.00,0
8.23,20,0.20,20.00,0
4.50,5,0.31,5.00,0
20.00,20,0.08,20.00,0
10.80,0,0.12,14.50,0
21.43,15,0.11,20.00,0
10.38,15,0.15,15.00,0
15.00,20,0.09,15.00,0
7.57,15,0.15,10.00,0
12.50,10,0.12,15.00,0
3.94,5,0.26,5.80,0
13.20,25,0.12,20.50,0
20.00,20,0.07,20.00,0
11.50,15,0.10,15.00,0
17.50,25,0.11,17.50,0
13.33,15,0.14,12.50,0
12.43,10,0.19,14.00,0
15.17,19,0.22,16.80,0
6.00,7,0.27,7.60,0
9.11,10,0.22,10.00,0
10.57,25,0.20,25.00,0
9.23,10,0.22,10.00,0
17.00,23,0.28,19.33,0
25.00,25,0.07,25.00,0
7.25,9,0.17,6.33,0
8.15,20,0.25,17.50,0
6.60,9,0.28,7.29,0
27.50,50,0.06,50.00,0
14.83,20,0.14,18.50,0
8.67,15,0.16,10.67,0
10.78,12,0.23,11.75,0
2.25,5,0.41,2.62,0
10.67,12,0.14,10.67,0
8.82,10,0.27,10.86,0
9.54,17,0.23,15.67,0
10.30,25,0.24,21.67,0
15.00,15,0.07,15.00,0
9.62,10,0.16,10.67,0
5.53,11,0.24,11.00,0
13.67,15,0.10,15.00,0
17.78,25,0.16,25.00,0
10.70,16,0.15,16.00,0
12.20,13,0.18,11.67,0
8.75,10,0.19,8.00,0
14.00,15,0.09,15.00,0
14.30,20,0.17,20.00,0
4.48,10,0.42,8.67,0
10.60,12,0.15,12.00,0
5.25,5,0.23,5.80,0
18.00,18,0.07,18.00,0
5.86,7,0.16,8.00,0
9.75,10,0.25,13.00,0
11.54,15,0.20,16.40,0
10.00,15,0.11,12.50,0
11.67,20,0.11,11.67,0
3.38,4,0.37,5.00,0
18.00,25,0.10,25.00,0
15.00,15,0.07,15.00,0
20.00,20,0.07,20.00,0
8.90,16,0.18,15.00,0
15.00,15,0.11,15.00,0
9.00,15,0.10,11.00,0
13.33,20,0.09,15.00,0
7.00,15,0.13,10.00,0
9.32,17,0.29,13.67,0
7.00,15,0.22,10.75,0
10.33,15,0.10,13.00,0
12.38,15,0.22,17.00,0
11.42,15,0.19,13.33,0
35.00,35,0.08,35.00,0
25.00,25,0.07,25.00,0
13.00,16,0.13,15.00,0
7.07,10,0.24,7.50,0
8.00,10,0.14,8.00,0
15.00,15,0.08,15.00,0
10.00,15,0.13,12.00,0
20.06,44,0.21,40.00,0
20.00,20,0.07,0.00,0
8.71,10,0.14,10.00,0
17.50,30,0.11,17.50,0
11.67,20,0.09,15.00,0
20.00,25,0.09,25.00,0
19.55,14,0.19,14.00,0
8.40,15,0.17,15.00,0
37.50,40,0.07,40.00,0
13.14,15,0.19,14.00,0
7.64,10,0.21,10.25,0
8.31,15,0.19,15.00,0
12.75,20,0.09,20.00,0
10.50,15,0.22,17.50,0
14.89,20,0.16,18.33,0
6.40,8,0.29,6.67,0
4.68,10,0.21,10.00,0
10.48,10,0.23,10.38,0
10.69,14,0.27,12.00,0
15.00,20,0.11,15.00,0
25.00,25,0.07,25.00,0
18.00,20,0.12,15.00,0
5.35,5,0.40,8.50,0
7.20,15,0.16,8.25,0
20.00,20,0.07,20.00,0
8.82,10,0.23,7.50,0
6.27,6,0.31,6.62,0
18.33,0,0.19,20.00,0
15.00,15,0.08,15.00,0
14.00,16,0.08,16.00,0
15.94,20,0.21,15.00,0
9.00,13,0.19,13.00,0
25.00,25,0.12,25.00,0
6.00,10,0.33,7.83,0
15.00,15,0.08,15.00,0
8.12,15,0.23,15.00,0
12.00,13,0.27,12.20,0
8.24,10,0.27,10.00,0
12.00,16,0.11,12.00,0
9.07,12,0.22,12.00,0
9.50,10,0.24,10.17,0
14.78,25,0.59,22.50,0
8.25,15,0.17,13.00,0
15.00,15,0.08,15.00,0
11.00,7,0.12,11.00,0
10.47,6,0.23,14.25,0
16.56,16,0.14,16.00,0
9.80,15,0.15,12.33,0
12.50,20,0.10,12.50,0
2.89,5,0.47,3.12,0
13.07,18,0.22,18.00,0
23.50,27,0.08,27.00,0
5.00,5,0.20,5.00,0
17.50,25,0.09,17.50,0
20.00,20,0.07,20.00,0
19.17,25,0.36,33.33,0
21.67,15,0.08,17.50,0
12.00,20,0.10,15.50,0
16.67,15,0.08,20.00,0
10.64,18,0.19,11.00,0
14.33,17,0.12,14.33,0
23.29,32,0.12,29.00,0
6.89,15,0.15,14.00,0
14.67,20,0.12,18.67,0
12.38,20,0.17,16.25,0
20.00,20,0.07,20.00,0
9.44,16,0.17,0.00,0
10.78,14,0.15,13.00,0
22.82,15,0.15,15.00,0
8.12,12,0.29,10.00,0
12.50,15,0.11,12.50,0
11.45,10,0.16,10.00,0
11.67,20,0.09,20.00,0
14.00,20,0.11,15.50,0
15.00,15,0.08,15.00,0
15.00,15,0.08,15.00,0
9.50,9,0.28,9.00,0
14.43,20,0.13,20.00,0
10.25,18,0.19,14.00,0
8.00,10,0.17,8.75,0
13.67,15,0.19,13.67,0
8.00,15,0.12,11.00,0
13.25,19,0.13,18.00,0
13.75,15,0.15,13.00,0
20.25,35,0.12,32.50,0
20.14,15,0.09,0.00,0
25.00,25,0.07,0.00,0
3.72,2,0.29,3.50,0
7.87,15,0.21,15.00,0
8.80,10,0.16,12.00,0
12.10,10,0.17,14.00,0
5.43,5,0.37,5.25,0
13.67,21,0.14,17.00,0
6.75,10,0.21,6.67,0
13.29,17,0.15,16.00,0
12.00,15,0.11,15.00,0
20.00,20,0.08,0.00,0
9.57,10,0.21,10.60,0
8.40,10,0.21,9.00,0
16.25,15,0.10,15.00,0
20.00,20,0.10,20.00,0
20.00,30,0.12,27.50,0
20.00,20,0.07,20.00,0
10.46,10,0.52,10.00,0
25.00,25,0.09,25.00,0
3.33,3,0.38,3.80,0
21.67,25,0.12,21.67,0
9.50,10,0.18,9.33,0
7.75,25,0.17,15.00,0
25.00,35,0.12,25.00,0
8.25,15,0.12,12.50,0
15.67,15,0.11,15.67,0
19.33,25,0.22,25.00,0
7.50,16,0.13,16.00,0
9.00,30,0.16,30.00,0
14.00,15,0.10,15.00,0
22.00,35,0.28,28.30,0
7.50,15,0.12,8.33,0
7.75,7,0.17,7.75,0
8.78,10,0.23,10.00,0
25.00,25,0.08,25.00,0
8.75,20,0.12,12.50,0
20.00,20,0.07,20.00,0
49.44,50,0.14,50.00,0
20.21,25,0.22,25.00,0
12.00,20,0.10,20.00,0
12.50,15,0.09,12.50,0
7.44,18,0.27,14.67,0
4.22,10,0.27,10.00,0
18.00,18,0.08,18.00,0
27.40,35,0.13,28.00,0
9.08,12,0.19,10.25,0
11.19,20,0.47,16.67,0
10.00,10,0.18,10.00,0
5.88,9,0.26,7.50,0
20.00,20,0.20,20.00,0
20.00,20,0.10,20.00,0
8.20,20,0.15,20.00,0
10.00,15,0.10,10.00,0
14.08,20,0.16,18.60,0
12.05,16,0.15,19.10,0
11.50,15,0.17,13.33,0
10.00,15,0.09,10.00,0
3.75,5,0.26,5.50,0
4.68,5,0.59,5.44,0
20.00,20,0.07,20.00,0
12.00,16,0.14,13.00,0
18.92,5,0.16,20.00,0
4.76,5,0.29,5.00,0
9.43,10,0.15,10.00,0
12.00,15,0.11,15.00,0
10.28,12,0.25,12.60,0
8.67,8,0.14,8.67,0
15.00,15,0.07,15.00,0
10.00,5,0.17,15.00,0
5.06,6,0.34,6.25,0
10.33,15,0.09,15.00,0
15.00,15,0.08,15.00,0
11.75,15,0.13,12.33,0
11.25,14,0.26,12.83,0
15.00,15,0.08,15.00,0
27.07,45,0.20,45.00,0
4.26,3,0.21,3.17,0
6.92,10,0.21,6.67,0
10.00,20,0.20,20.00,0
12.00,10,0.15,13.75,0
18.00,21,0.13,21.00,0
8.81,10,0.34,10.50,0
8.47,12,0.48,10.90,0
16.00,17,0.08,16.00,0
16.00,20,0.12,18.33,0
10.74,19,0.30,17.50,0
9.39,10,0.26,10.00,0
6.80,8,0.16,7.25,0
21.89,25,0.12,25.00,0
10.80,20,0.13,15.50,0
7.40,10,0.17,8.00,0
15.00,15,0.08,15.00,0
4.95,10,0.33,5.88,0
12.25,16,0.15,16.00,0
16.14,20,0.14,22.50,0
15.55,26,0.16,22.67,0
18.00,25,0.13,20.00,0
8.53,12,0.29,12.00,0
25.00,25,0.07,25.00,0
7.00,10,0.23,7.50,0
11.12,25,0.23,14.25,0
9.12,15,0.15,13.00,0
10.00,20,0.10,12.50,0
8.83,15,0.13,12.50,0
13.30,18,0.18,16.75,0
12.33,16,0.14,15.00,0
20.00,20,0.08,20.00,0
10.43,10,0.22,10.00,0
11.90,14,0.22,13.50,0
7.92,10,0.20,10.67,0
9.00,20,0.13,16.00,0
19.69,39,0.31,25.50,0
4.22,6,0.26,4.83,0
17.52,15,0.29,20.75,0
40.00,50,0.08,0.00,0
13.00,15,0.13,13.00,0
12.50,15,0.11,14.00,0
14.87,25,0.18,43.50,0
13.80,16,0.08,16.00,0
6.83,10,0.16,8.25,0
14.33,20,0.09,20.00,0
10.55,14,0.40,14.50,0
11.59,21,0.34,11.57,0
20.00,50,0.27,24.00,0
9.61,10,0.21,10.00,0
2.48,5,0.36,3.40,0
7.14,10,0.45,9.67,0
11.71,10,0.16,12.00,0
20.00,20,0.12,20.00,0
8.77,8,0.21,8.33,0
13.33,15,0.09,17.50,0
20.00,20,0.10,20.00,0
36.25,50,0.09,50.00,0
15.00,15,0.08,15.00,0
12.00,15,0.12,15.00,0
12.54,20,0.20,17.50,0
8.17,20,0.18,10.25,0
16.36,25,0.29,20.00,0
9.40,10,0.15,12.00,0
15.00,15,0.07,15.00,0
12.53,10,0.23,15.00,0
11.18,12,0.40,11.14,0
14.00,15,0.11,14.00,0
8.00,17,0.21,9.67,0
12.04,31,0.23,27.25,0
5.10,5,0.19,6.00,0
15.00,19,0.22,18.33,0
11.39,21,0.29,15.00,0
18.50,20,0.14,20.00,0
10.00,10,0.29,10.00,0
13.13,30,0.22,21.33,0
8.88,12,0.46,16.00,0
5.08,10,0.34,7.14,0
5.45,9,0.23,8.00,0
9.00,15,0.11,11.00,0
9.50,15,0.14,15.00,0
12.50,20,0.08,12.50,0
15.00,20,0.09,15.00,0
20.00,20,0.07,20.00,0
17.75,25,0.10,20.00,0
15.00,15,0.06,15.00,0
5.13,5,0.57,6.60,0
9.22,14,0.17,10.00,0
10.33,15,0.10,13.00,0
14.40,15,0.11,16.00,0
2.77,5,0.39,4.00,0
5.56,9,0.25,8.50,0
9.72,25,0.31,17.50,0
20.00,20,0.07,20.00,0
13.50,17,0.12,12.50,0
10.50,11,0.21,11.00,0
13.00,16,0.18,13.00,0
11.62,20,0.23,15.00,0
8.62,15,0.17,12.75,0
17.14,20,0.12,20.00,0
11.07,8,0.20,6.50,0
18.38,25,0.12,26.67,0
10.00,20,0.25,18.00,0
57.14,75,0.11,62.50,0
5.75,8,0.24,6.50,0
10.50,17,0.13,17.00,0
16.00,22,0.08,22.00,0
14.00,16,0.30,14.00,0
9.87,16,0.25,15.00,0
12.50,15,0.09,10.00,0
13.33,15,0.13,15.00,0
5.95,3,0.45,5.80,0
11.20,15,0.10,15.00,0
16.83,25,0.12,19.00,0
3.26,5,0.48,4.40,0
20.00,20,0.12,20.00,0
6.86,10,0.28,10.00,0
9.00,15,0.15,13.00,0
11.13,10,0.22,10.00,0
23.00,23,0.06,23.00,0
6.78,20,0.20,9.25,0
10.06,10,0.23,10.00,0
15.00,15,0.14,15.00,0
