avggift,lastgife,pgift,ampergift,response
32,50,0.14,45,0
11,13,0.13,17,0
10,10,0.16,10,1
8.71,25,0.16,25,0
25,25,0.06,25,0
25,25,0.1,25,0
7.8,15,0.12,12,0
10.4,0,0.12,15,0
11,15,0.15,13.67,0
11.33,15,0.1,15,0
10,5,0.12,10,0
15,20,0.09,17.5,0
4.64,5,0.33,4.78,0
15,25,0.12,25,0
7.95,10,0.28,10.67,0
12.78,20,0.3,17,0
13.5,17,0.1,16,0
15,20,0.1,22.5,0
14.62,30,0.16,25,0
6.77,10,0.23,11,0
9.14,12,0.19,11,0
8.08,10,0.26,9,0
10.88,10,0.22,11.4,0
6.67,15,0.12,15,0
11,15,0.11,15,0
20,20,0.08,20,0
12.5,20,0.08,12.5,0
15,15,0.08,15,0
6.5,7,0.19,6.5,0
6,8,0.21,6,0
9.09,9,0.17,8.5,0
5.5,5,0.22,5.5,0
7.83,10,0.27,8.62,0
13.1,20,0.28,14.17,0
4.35,5,0.53,4.71,0
9.11,15,0.15,15,0
12.25,15,0.25,15.33,0
15,20,0.1,19,0
5.95,5,0.25,5.6,0
7.31,6,0.25,9.75,0
12.86,6,0.22,17,1
15,15,0.1,15,0
6.79,5,0.35,9.5,0
19.33,23,0.1,19.33,0
3.71,4,0.23,4.4,0
10.83,10,0.2,13.33,0
8.6,15,0.11,15,0
20,20,0.07,20,0
8,11,0.16,9.67,0
50,50,0.05,50,0
20,20,0.06,20,1
11.92,10,0.14,10,0
12.7,25,0.23,17,0
12.67,17,0.12,17,0
12.96,10,0.27,11,0
23.33,40,0.09,27.5,0
9.57,15,0.13,12.33,0
4.5,8,0.23,4.5,0
27.5,35,0.08,27.5,0
5,8,0.22,6,0
28.12,60,0.08,0,0
10,15,0.1,12.5,0
15,15,0.08,15,0
17.38,20,0.13,20,0
5.31,5,0.36,5,0
11.67,25,0.14,11.67,0
16.75,19,0.3,21.67,0
23.33,40,0.09,25,0
22.5,25,0.09,20,0
5.23,7,0.35,5.78,0
12.5,20,0.1,12.5,0
30.86,35,0.31,30.38,0
3.11,5,0.35,3.33,0
13,16,0.07,16,1
25,25,0.08,25,0
10.31,6,0.22,10.5,1
28.92,20,0.16,27.5,1
50,50,0.07,50,0
6.88,10,0.25,5,0
7.67,8,0.18,8.5,0
4.89,10,0.38,6.25,0
21,15,0.14,25,0
18.75,25,0.09,25,0
6.25,7,0.15,7.33,0
8.87,12,0.21,11,0
5.58,10,0.2,7.5,0
8.45,12,0.16,12,0
7.41,10,0.22,10,0
6.71,10,0.25,9,0
13.67,15,0.12,13.67,0
12.43,15,0.1,0,0
12.8,32,0.2,26.33,1
11.83,15,0.12,15,0
19.16,10,0.41,0,0
7.29,11,0.25,11,0
70.62,25,0.08,37.5,0
10.83,10,0.15,11.67,0
20,20,0.09,20,0
7.33,12,0.22,12,0
15,20,0.1,15,0
12.2,15,0.1,15,0
10.65,16,0.34,14.5,0
8.2,10,0.19,10.5,0
20,20,0.08,20,0
7.36,6,0.3,7.17,0
17.44,25,0.29,18.75,0
10.56,20,0.25,22.5,0
20,20,0.2,20,0
8.33,10,0.15,8.33,1
60,60,0.05,60,0
3.5,5,0.26,3.86,0
11.33,12,0.31,13.6,1
12,20,0.14,15.5,0
8.09,10,0.32,8.5,0
10.7,10,0.19,10,0
9,20,0.16,11,0
5.46,10,0.31,8,0
7.81,15,0.45,13.12,0
3.65,5,0.42,6.33,0
6.4,7,0.2,5.5,0
13.65,20,0.21,20,1
10.55,10,0.16,13.5,0
6.36,10,0.27,10,0
9.69,14,0.3,12.8,1
8.25,10,0.19,10,0
20,20,0.08,20,0
15,20,0.06,20,0
5.93,10,0.29,10,0
18.57,25,0.15,21.67,0
26.67,25,0.1,27.5,0
16.5,18,0.13,16.5,0
14,20,0.11,14,0
13.5,17,0.1,13.5,0
22.5,20,0.18,20,0
10.53,10,0.23,10,0
9.3,10,0.43,10.67,1
8,10,0.27,8,0
10,10,0.17,10,0
7.33,11,0.18,8,0
20,30,0.15,26.67,0
8.87,10,0.21,10,0
20,20,0.09,20,1
27,25,0.14,30,0
20.5,25,0.08,25,0
7.54,10,0.19,8.67,0
10,15,0.09,10,0
12.85,17,0.19,16,0
13.5,15,0.21,15.4,0
6.85,13,0.22,10,0
16.2,19,0.12,18.67,0
25,25,0.08,25,0
20,20,0.08,20,0
6.19,10,0.39,8.4,0
16,20,0.09,18,0
15,15,0.07,15,0
14.25,20,0.1,17.5,0
12.4,15,0.1,15,0
25,25,0.1,25,0
16,17,0.09,16,0
11.73,17,0.25,15.67,0
43.33,100,0.08,60,0
11.86,20,0.12,20,0
32,60,0.19,48,0
7.44,5,0.29,9.25,0
11.15,12,0.2,11,0
11.94,15,0.22,11.67,1
10,5,0.14,10,0
10,15,0.1,10,0
23.67,29,0.21,27.8,0
11.5,15,0.11,11.5,0
7.05,10,0.28,10,0
12,10,0.17,13.75,0
8.14,10,0.21,10,0
14.44,10,0.16,20,0
5.47,10,0.35,8.75,0
10.86,15,0.13,13.5,0
10.83,15,0.14,15,0
10.73,15,0.18,16.33,0
20,20,0.08,20,0
10.33,16,0.1,13,0
8.4,16,0.17,15,0
24.17,50,0.08,37.5,0
8.82,10,0.28,10,0
18.4,10,0.11,12.5,0
7,6,0.25,8.33,0
9.47,10,0.28,10,0
11.36,16,0.17,16.67,0
13,16,0.08,13,0
21.4,35,0.09,32.5,0
10,15,0.19,13.33,0
14.15,20,0.21,20,0
17.67,25,0.11,25,0
7.25,10,0.22,8.33,0
10,20,0.16,20,0
13.33,20,0.13,13.33,0
7.58,8,0.2,8.33,0
19.6,25,0.12,25,0
11.83,10,0.1,10.5,0
7.53,10,0.59,12,0
9.33,9,0.26,10.86,0
6.87,7,0.26,7.2,0
8.77,15,0.19,15,0
21.35,35,0.29,33.75,0
12.5,15,0.08,12.5,0
11.79,16,0.26,14.5,0
15,5,0.09,15,0
18.75,30,0.09,27.5,0
50,50,0.07,50,0
13,16,0.13,10,0
12.86,10,0.17,13.33,0
20,20,0.06,20,0
25,25,0.06,25,0
15.2,20,0.14,20,0
7.6,8,0.12,12,0
9.23,15,0.33,10.33,0
5.28,10,0.52,5,0
20,20,0.08,0,0
8.09,10,0.27,10,0
12.5,20,0.09,12.5,0
12.25,20,0.16,20,0
8.29,16,0.14,13,0
12.33,15,0.1,13.5,0
18.12,25,0.15,23.33,0
10.6,15,0.13,13.67,0
9.67,15,0.16,11,0
3.21,3,0.5,3.64,0
25,25,0.07,25,0
20.67,20,0.11,20.67,0
15,15,0.1,15,0
7,8,0.24,7,0
7.75,9,0.15,7.75,0
15,20,0.1,15,1
17.5,20,0.11,20,0
6,5,0.18,8.33,0
7,3,0.16,6,0
22.5,25,0.08,22.5,0
41.36,45,0.24,60,0
13,16,0.09,13,0
17.5,25,0.08,17.5,0
6.38,6,0.28,10.67,0
9.3,8,0.31,9.5,0
50,50,0.06,50,0
12.12,21,0.13,16,0
8.33,10,0.32,12,0
10.14,10,0.19,11,0
12.5,20,0.09,12.5,0
12.62,20,0.18,16,0
15,15,0.07,15,0
20,25,0.14,17.5,0
20,20,0.07,20,0
6.55,5,0.21,6.8,0
5.77,7,0.47,7,0
20,20,0.1,20,0
5.08,5,0.4,5,0
10.08,15,0.19,17.5,0
16.67,25,0.08,22.5,0
12.33,7,0.1,15,0
10.67,20,0.09,20,0
4.58,12,0.39,6.8,0
12.81,20,0.26,15.67,0
8.75,5,0.41,8.33,0
9,11,0.2,8.33,0
10.67,12,0.13,10.67,0
6.31,5,0.2,5,0
10.92,15,0.28,11.43,0
15,15,0.06,15,0
9,15,0.11,12,0
14.88,20,0.13,18.5,0
7.25,11,0.19,11,0
12.62,15,0.14,15,1
17.5,25,0.09,25,0
7.62,11,0.15,9,0
20,30,0.08,30,0
13.21,10,0.2,16,0
3.61,8,0.29,5.17,0
5.43,7,0.28,5.33,1
10,10,0.18,10,0
9.36,10,0.17,11.5,0
12.9,20,0.17,18.75,0
10.12,15,0.22,11.75,0
32.5,35,0.07,32.5,0
12.5,20,0.15,20,0
8.1,14,0.18,10.25,0
20,20,0.07,20,1
6.43,5,0.26,6.67,0
9,10,0.15,9,0
26,32,0.08,29.5,0
10.86,16,0.12,15,0
13.83,6,0.2,15.4,0
11.67,15,0.18,12.5,0
15,18,0.11,17,0
17.5,20,0.09,20,0
15,15,0.07,15,0
13.85,20,0.21,20,0
20,20,0.06,20,0
100,100,0.07,100,0
23,23,0.07,23,0
17,21,0.09,21,0
13.38,25,0.14,20,0
8.84,20,0.36,20,0
9,12,0.35,12,0
6.3,6,0.41,6.33,0
17.52,25,0.24,22.5,0
10.33,15,0.1,13,0
9.62,13,0.28,11.6,0
7.86,15,0.12,15,0
29.29,25,0.24,37.5,0
6.11,7,0.32,7,0
5.75,6,0.21,6,0
9.75,12,0.35,10.67,0
15.88,25,0.12,20,0
20,20,0.08,20,0
7.2,10,0.2,10,0
10.33,15,0.13,12.5,0
9.08,10,0.21,15,0
14,20,0.26,22,0
12,20,0.09,20,0
20.14,25,0.15,21.67,0
13.67,25,0.16,21.67,0
6.63,9,0.3,7.88,0
9.25,15,0.12,12.5,0
10,15,0.1,10,0
13.08,10,0.22,15.83,0
5.95,11,0.29,9.33,0
13,5,0.11,0,0
8.8,9,0.18,8.5,0
19.55,5,0.19,16.67,0
32.44,50,0.13,40,0
20,20,0.14,20,0
4.94,0,0.2,0,0
7.6,15,0.12,15,1
11.75,12,0.17,11.75,0
11.5,18,0.15,17,0
6.27,15,0.18,15,0
11.4,10,0.14,13,0
9.71,13,0.37,13.2,0
12.8,16,0.12,14,0
10,6,0.21,14.67,0
6.5,5,0.23,7,0
8.38,10,0.21,10,0
14.25,10,0.13,15.67,0
8.31,15,0.33,12.5,0
23.5,28,0.14,23.5,0
16.33,30,0.12,20.67,0
15,20,0.09,20,0
9.38,15,0.35,15,0
10.29,0,0.11,5,0
17.62,19,0.12,18,1
9.67,15,0.16,12.5,0
12.38,10,0.21,13.75,0
8.79,12,0.25,10,0
18.4,10,0.29,19.33,0
10.8,15,0.13,12,0
10.5,15,0.16,15,0
13,20,0.11,20,0
4.93,5,0.56,5,0
12.5,20,0.08,12.5,0
10.62,12,0.2,12,0
5.33,6,0.29,5.75,0
24.29,25,0.11,25,0
10.57,14,0.19,14,0
9,15,0.12,12,0
10.25,10,0.16,10.25,0
8.08,12,0.18,11,0
2.5,2,0.39,3,0
11.67,20,0.09,15,0
20,20,0.08,20,1
13.64,25,0.18,21.67,0
25.67,8,0.15,12,0
20,20,0.23,21,0
7.56,5,0.24,8.57,1
50,50,0.08,50,0
20,20,0.07,0,0
7.18,10,0.25,10,0
10.88,20,0.12,20,0
17,25,0.1,0,0
3.4,2,0.39,4.5,0
11.88,10,0.12,10,0
9.33,15,0.13,11.33,0
8.14,10,0.21,10,0
12.33,15,0.12,12.33,0
4.19,5,0.36,4.44,0
14,20,0.12,20,0
7.25,10,0.18,8.6,0
11,17,0.14,13,0
12.98,5,0.42,16.86,0
15,15,0.08,15,0
7.33,15,0.15,15,0
27,27,0.1,27,0
20,20,0.08,20,0
9.82,10,0.29,9.33,0
12.2,13,0.17,12.2,0
6.31,10,0.38,7,0
7.09,10,0.31,8.5,0
3.45,3,0.62,4.29,0
18.6,30,0.08,30,0
10.7,15,0.19,11.17,0
14.6,21,0.1,21,0
15,15,0.07,0,0
5.47,10,0.24,10,0
9.73,9,0.29,11.17,0
8.5,11,0.17,8.5,0
9.4,17,0.1,16,0
13,16,0.09,13,0
20,20,0.07,20,0
19.88,25,0.12,25,0
15,25,0.09,15,0
9.45,15,0.22,15,0
12.5,15,0.09,12.5,0
13,15,0.18,12.33,0
3.38,3,0.38,3.5,0
9.2,20,0.15,15,0
10.71,15,0.14,12.5,0
16.5,30,0.21,25,0
7.24,11,0.27,11,1
15,15,0.08,15,0
10,12,0.33,11.67,1
8.33,10,0.17,8.33,0
15,20,0.1,15,0
2.75,5,0.53,4.75,0
37.14,15,0.08,20,0
15,15,0.08,15,0
10.67,20,0.1,13.5,0
9.2,15,0.12,11.33,0
7.73,6,0.24,14,0
13.67,20,0.17,15,0
10.4,15,0.16,10.4,0
9.5,15,0.18,12.5,0
13.67,21,0.1,18,0
12.71,20,0.17,19,0
10.67,12,0.12,10.67,0
10.25,15,0.12,13,0
10.33,15,0.1,13,0
8.12,15,0.34,15,0
6.31,10,0.22,8.5,0
7.07,13,0.25,11.67,0
13.4,20,0.19,21.25,0
5.13,11,0.27,11,0
25.5,28,0.07,25.5,0
7,15,0.11,9,0
6.16,7,0.5,6.89,0
9,15,0.14,12.33,0
33.67,52,0.16,35.5,0
5.52,6,0.34,6.2,0
9.73,15,0.2,15,0
11.54,20,0.19,20,0
16,16,0.16,16.5,0
11.5,20,0.09,11.5,0
7.22,12,0.24,6.4,0
22,25,0.14,27.5,0
15,15,0.07,15,0
12,16,0.13,12,0
4.58,10,0.23,5.25,1
16.2,24,0.1,21,0
15,20,0.13,15,0
13,15,0.12,15,0
9.25,20,0.13,10.67,0
13.33,16,0.09,15,0
10.06,12,0.22,9.75,0
9.7,15,0.18,14.33,0
15,15,0.08,15,0
8.14,6,0.19,9.2,0
9.75,20,0.15,16.33,0
13.64,15,0.31,18.5,0
23.12,25,0.13,25,0
17.5,20,0.09,20,0
5.55,0,0.22,0,0
12.25,15,0.15,12.25,0
10,13,0.17,12.33,0
7.38,10,0.55,10.67,0
10.2,15,0.11,13.5,0
4.67,5,0.21,4.6,0
15,25,0.1,22.5,0
11.17,12,0.23,9.5,0
20,40,0.29,45,0
22.77,0,0.15,20,0
12.33,15,0.13,12.33,0
9,16,0.18,15.33,0
9.72,12,0.26,14,0
24,30,0.11,27,0
20,20,0.06,20,0
7.11,10,0.23,10,0
6.22,7,0.19,7,0
14.5,19,0.12,19,0
8.33,11,0.16,10.33,0
11.91,25,0.15,22.5,0
10,10,0.13,10,0
9.75,13,0.14,9.75,0
15,15,0.07,15,0
11.67,15,0.1,15,0
8.18,8,0.21,10.5,0
15,15,0.08,15,0
28,28,0.07,28,0
20,20,0.06,20,0
25,25,0.07,25,0
17,30,0.09,30,0
2.92,5,0.37,3.4,0
15,23,0.1,20,0
21.43,25,0.13,30,0
13,16,0.1,16,0
11.14,18,0.11,18,0
11.67,16,0.1,15,0
4.38,5,0.31,6,0
10,10,0.21,10,0
23.25,35,0.23,30,0
10,15,0.17,10,0
3.67,6,0.44,4.67,0
25,25,0.09,25,0
6.65,8,0.29,6.5,0
23.33,30,0.12,30,0
5.94,5,0.32,8.2,0
11.8,0,0.12,20,0
7.17,10,0.19,7.6,0
9.17,10,0.26,10.57,0
9.67,15,0.1,12,0
10.8,15,0.14,15,0
9.6,15,0.14,11.67,0
6.16,10,0.25,7.2,0
8.86,11,0.21,9.6,0
11,11,0.09,11.5,0
3.7,10,0.34,8,0
10,10,0.17,10,0
9.92,15,0.22,12.5,0
5.61,10,0.26,10,0
15,15,0.08,15,0
15,15,0.08,15,0
8.88,10,0.25,8.67,0
26.43,40,0.12,35,0
25,25,0.07,25,0
7.38,7,0.22,8,0
8.6,10,0.21,7.67,0
9.33,15,0.15,12.33,0
12,16,0.07,13,0
35.38,45,0.21,53.4,0
11.67,20,0.11,20,0
12.86,15,0.13,10,0
6.36,7,0.21,7.67,1
10,10,0.13,10,0
9.67,15,0.12,15,0
11.5,15,0.11,11.5,0
9.25,12,0.2,10.5,0
6.24,10,0.31,10,0
9.74,10,0.27,13.4,0
9.38,20,0.14,16,0
9.25,15,0.15,9.25,0
9.53,15,0.24,13.75,0
13.67,15,0.11,13.67,0
11.33,20,0.12,20,0
8.2,12,0.21,12,0
15,15,0.07,0,0
9.75,16,0.14,16,0
12.86,20,0.16,20,0
20,20,0.07,20,0
9.83,20,0.33,11.44,0
25.33,100,0.23,6.75,0
9.67,16,0.22,15,0
7.73,10,0.2,9.29,0
12,25,0.21,13.2,0
21.33,50,0.11,28.67,0
6.68,10,0.3,8.33,0
8.63,15,0.25,15,0
10.62,10,0.43,15,0
15.71,20,0.17,16.8,0
23,23,0.06,23,0
4.07,6,0.29,4.67,0
10.5,15,0.17,11.6,1
25,30,0.08,27.5,0
9.27,15,0.23,11.67,0
4.72,5,0.37,3.25,0
15,22,0.12,22,0
21,22,0.1,21,0
25,25,0.07,25,0
7.88,10,0.22,8.5,0
6.89,7,0.29,7,0
8.15,10,0.21,10,0
23.25,36,0.08,36,0
13.27,20,0.16,19,0
7.79,10,0.47,11.33,0
18.33,28,0.16,25.5,0
15,15,0.08,15,0
25,25,0.07,0,0
20,20,0.12,20,0
9.47,14,0.29,13,0
22.5,20,0.12,25,0
13.79,21,0.2,21,0
10.62,10,0.17,10,0
15.44,25,0.24,25,0
13.29,15,0.14,15,0
9.33,15,0.13,13,0
13,16,0.08,13,1
11.56,15,0.23,13.33,0
25,25,0.05,25,0
9.88,13,0.2,12,0
12,16,0.11,14.67,0
12.33,17,0.1,16,1
20,20,0.07,20,0
12.45,18,0.22,0,0
18,10,0.15,25,0
8.8,10,0.19,9.67,0
18.33,20,0.14,21.67,0
9.64,5,0.37,9.3,0
20,20,0.07,20,0
13.31,15,0.21,15.5,0
10.33,15,0.1,13,0
7.76,9,0.24,7.67,1
10.29,15,0.12,13.67,0
10,15,0.12,15,0
14.4,20,0.16,20,0
10.7,15,0.17,13.75,0
11.67,20,0.17,15,0
11.38,15,0.14,17.5,0
16.67,25,0.08,20,0
35,50,0.09,42.5,0
16,17,0.06,17,0
9.67,15,0.13,15,1
20,20,0.08,20,0
9.5,10,0.21,10,0
8.23,10,0.29,10.4,1
28,35,0.09,28,0
15,15,0.09,15,0
12.5,20,0.11,20,0
8.67,12,0.15,10.67,0
9.27,10,0.17,10,0
25,25,0.07,25,0
20,20,0.09,20,0
12.14,25,0.24,10,0
51.43,50,0.11,50,1
20,20,0.07,20,1
13.64,25,0.17,25,0
13.38,20,0.38,16.57,0
12.5,20,0.1,12.5,0
10.33,15,0.14,15,0
12.5,20,0.1,12.5,0
10.33,16,0.11,13,0
14.14,19,0.13,18.33,0
10.92,17,0.2,16,0
8.86,12,0.18,10.8,0
9.15,15,0.23,12.5,0
5.18,10,0.18,8,0
5.62,10,0.2,9.5,0
25,25,0.08,0,0
2.78,2,0.29,2.5,0
11.82,13,0.15,17.5,0
11.33,15,0.2,13.33,0
88.34,25,0.29,26.67,0
5.65,7,0.3,8.5,0
15,20,0.1,15,0
25,25,0.06,25,0
6.4,7,0.17,7.25,0
10.4,11,0.21,10.5,1
20,20,0.07,20,0
8,10,0.15,15,0
15,15,0.11,15,0
9,15,0.14,9,0
11.68,20,0.26,17,0
9.26,20,0.26,13.4,0
9,10,0.17,9,0
6.17,15,0.14,13,0
12.2,16,0.22,16,0
18,21,0.1,21,0
7,5,0.15,7,0
9.33,15,0.11,12.5,0
12.6,25,0.14,9.33,1
14.57,21,0.17,20.33,0
8.59,10,0.56,9.64,0
4.12,5,0.42,4.75,0
12.5,10,0.11,12.5,0
6.92,10,0.24,8.33,0
21.42,50,0.27,50,0
9.58,15,0.36,15,0
20,20,0.08,20,0
8.75,15,0.14,10.67,0
16.88,25,0.21,21,0
9.88,17,0.26,14.43,0
13.71,20,0.32,16,0
7,5,0.15,8,0
6.25,10,0.24,7.2,0
10.27,12,0.21,12,0
13.75,30,0.23,19.5,0
51,50,0.1,51.25,0
11.25,15,0.17,15,0
12.5,20,0.09,20,0
12.2,13,0.2,19.67,0
12.33,25,0.09,25,0
15,15,0.06,0,0
8.17,13,0.26,13,0
3.83,10,0.27,7,0
6.91,10,0.31,7.33,0
11.9,20,0.15,18,0
20,20,0.08,20,0
16.08,30,0.17,23.75,0
19.83,20,0.26,16.67,0
5.62,7,0.25,7.33,0
6.14,10,0.23,6.17,0
6.53,10,0.29,8.75,0
14,25,0.11,14,0
17.64,16,0.15,14.67,0
25.71,50,0.11,38.33,0
21.67,25,0.13,25,0
9.56,12,0.23,11,0
6.25,10,0.19,8.8,0
9.45,12,0.29,10.5,0
15.5,15,0.1,15,0
6.85,10,0.69,10,0
10.83,25,0.17,13.75,0
14.13,20,0.2,20,0
10.92,20,0.26,14,1
12.5,15,0.09,15,0
16.67,20,0.14,20,0
10.27,15,0.16,15,0
7.47,17,0.24,16.67,0
5.38,8,0.24,6,0
13.5,15,0.12,20,0
8.27,13,0.27,10.33,0
10.33,15,0.14,10.33,0
8.5,10,0.23,9.4,0
12.8,15,0.14,13.5,0
6.93,9,0.38,8.5,0
11.25,25,0.13,25,0
13.33,16,0.1,15,0
8.33,8,0.21,8.8,0
3.58,5,0.5,4.75,0
7.6,15,0.26,11,0
8.78,10,0.23,10,0
9.67,10,0.48,10,0
12,17,0.11,16,0
8.72,10,0.24,10,0
4.29,3,0.21,4.8,0
14,20,0.09,16,0
16.88,15,0.1,17.5,0
9.7,12,0.25,10.33,0
16.29,20,0.21,25,0
11.67,15,0.09,15,0
5,3,0.24,4.5,0
9.71,5,0.18,15,0
6.47,10,0.25,6.25,0
6.33,10,0.18,7.5,0
7.45,15,0.47,15,0
20.43,30,0.13,27.5,0
11.8,17,0.1,17,0
7.75,10,0.21,8.8,0
5.34,6,0.44,6.17,0
22.83,40,0.1,40,0
25,25,0.07,25,0
14,16,0.09,16,0
17.92,24,0.2,24,0
9.64,14,0.18,14,0
21.25,25,0.11,25,0
8.04,6,0.3,6.2,0
12.5,15,0.13,15,0
13.75,15,0.17,13.75,0
14.5,30,0.11,25,0
8.82,20,0.17,17.5,0
25,25,0.06,25,0
3.52,4,0.35,4.8,0
7.07,12,0.22,11,0
10.93,10,0.26,11,0
17.5,25,0.08,17.5,0
19.67,25,0.13,25,0
13.67,19,0.07,19,0
8.83,10,0.14,15,0
4.21,3,0.43,5,0
15,15,0.11,16.67,0
25,25,0.08,25,0
50,50,0.07,50,0
25,25,0.11,25,0
16.75,27,0.11,26,0
7.23,9,0.25,9,0
16.82,20,0.17,20,1
10,15,0.13,13.33,0
16.67,20,0.08,20,0
10,13,0.14,13,0
7.54,6,0.25,8,0
11.43,16,0.12,14,0
12.8,17,0.25,16,0
17.55,35,0.17,35,0
20,20,0.1,20,0
7.3,5,0.46,10.17,0
19,25,0.07,19,0
6.77,11,0.21,8.75,0
7.5,11,0.2,9,0
13,14,0.11,13,0
12.33,15,0.09,0,0
7.25,12,0.2,11,0
10.22,20,0.15,20,0
8,10,0.17,10,0
66.67,75,0.06,75,0
25,25,0.06,25,0
15,15,0.08,15,0
8.33,15,0.1,10,0
25,25,0.1,25,0
18,18,0.09,18,0
9.21,15,0.34,11.29,0
5.55,5,0.24,6,1
9.23,14,0.24,12,0
7.33,6,0.25,7.71,0
5.83,6,0.18,6,0
25,25,0.08,25,0
7,8,0.25,7.2,0
20,20,0.08,20,0
15,15,0.08,15,0
8.67,15,0.14,10,0
12.33,15,0.14,12.33,0
9.89,18,0.23,13.5,0
11.25,25,0.12,22.5,0
10.3,25,0.18,15,0
11.36,10,0.26,14,0
16.67,25,0.09,25,0
5.5,10,0.16,7.33,0
10.23,12,0.2,12,0
7.11,8,0.29,7.25,0
15,15,0.08,15,0
3.68,7,0.4,5.56,0
6.71,5,0.22,6,1
11.47,16,0.29,14,0
7.2,6,0.18,7,0
12.6,20,0.12,20,0
5.82,10,0.23,6.8,0
7.3,30,0.51,28.33,0
10.67,20,0.12,20,0
8.35,12,0.39,12.83,0
15,20,0.09,15,0
6.38,12,0.19,11,0
5.03,5,0.36,5.4,0
7.42,10,0.3,10.25,0
8.5,15,0.15,15,0
15,15,0.06,15,0
9.18,5,0.19,10.75,0
25,25,0.08,0,0
15,16,0.11,16,0
9.73,13,0.15,11.5,0
20,20,0.08,0,0
10.62,14,0.22,12.67,0
18.33,50,0.28,28.6,0
8.33,15,0.2,15,0
25,35,0.14,33.67,0
5.6,7,0.17,6,0
12.2,17,0.21,18,0
11.75,15,0.12,14,0
25,25,0.06,25,0
6.78,5,0.22,7.17,0
25,25,0.06,25,0
15,25,0.13,21.67,0
7.71,9,0.39,10.18,0
16.2,25,0.19,22.5,0
5.13,7,0.34,5.71,0
3.8,8,0.33,6.75,0
14.6,21,0.16,19.8,0
25,25,0.08,25,0
15,15,0.06,15,0
15.71,15,0.18,12.5,0
9.33,4,0.28,9,0
15,20,0.08,15,0
18.04,10,0.23,15,1
13.67,16,0.12,12.5,0
21.5,25,0.24,25,0
10.67,12,0.15,10.67,0
9.67,15,0.17,10.6,0
7.2,10,0.16,8.33,0
9.36,10,0.19,8.75,0
11,17,0.15,16,0
15,20,0.07,20,0
15,15,0.08,15,0
23,23,0.07,23,0
9.47,10,0.28,10,0
6.18,10,0.4,7.5,0
9,10,0.19,10,0
6.71,9,0.16,9,0
11,15,0.12,11,0
12.12,25,0.13,25,0
6.32,10,0.32,8.5,0
9.75,12,0.21,10.67,0
4.41,4,0.39,4.5,0
18,18,0.11,18,0
6.91,10,0.24,8.5,0
7,10,0.26,9.8,0
17.67,30,0.22,26.67,0
8.71,14,0.21,13.5,0
9.9,10,0.26,11.2,0
37.78,25,0.16,35,0
10.25,16,0.17,14,0
25,25,0.06,25,0
14,15,0.13,17,0
13.78,25,0.17,22.5,0
13.17,15,0.18,15,0
10.88,10,0.16,11.67,0
30,50,0.08,30,0
7.9,10,0.28,10.5,0
12.5,15,0.1,12.5,0
12.5,20,0.1,5,0
6.5,10,0.2,10.67,0
12,15,0.19,12.5,0
19.3,10,0.15,31,0
6,6,0.26,6.67,0
25,25,0.07,25,0
15,15,0.09,15,0
15,15,0.08,0,0
11.67,25,0.17,17.5,0
9.81,10,0.45,10,0
22.8,27,0.14,23.5,0
17.12,22,0.12,21,0
12.5,5,0.11,12.5,0
11.67,20,0.12,11.67,0
5.67,10,0.21,5.67,0
17.22,36,0.24,36,0
20,20,0.07,20,0
4.21,4,0.67,5,0
25.77,25,0.17,33.33,0
7.5,10,0.27,7.5,0
16.67,15,0.09,25,0
11.48,10,0.32,13.33,0
8.25,20,0.14,15,0
13.75,15,0.19,15,0
13,15,0.14,13,0
17.28,20,0.22,16.67,0
14,15,0.09,14,0
7.43,10,0.24,7.43,0
9.85,12,0.33,11.17,0
8.2,13,0.33,9.33,0
11.5,15,0.12,13,0
15,25,0.07,15,0
9.25,15,0.19,17,0
2.94,5,0.42,4,0
20,20,0.08,20,0
20,20,0.07,20,0
11.25,11,0.19,12.8,0
20,20,0.07,20,0
11.83,20,0.12,17.5,1
14.57,20,0.12,18,1
13,20,0.11,16,0
5.27,8,0.23,8.75,0
13.75,20,0.12,16.67,0
24.55,20,0.13,23.33,0
14.38,20,0.13,16,0
12.4,17,0.12,15.67,0
23,26,0.1,27,0
7.5,5,0.19,8.33,1
10.83,15,0.18,10,0
5.6,10,0.22,6.25,0
21,20,0.09,20,0
11.4,16,0.09,16,0
15.08,10,0.18,15,0
13.45,20,0.23,20,0
7.17,10,0.19,8.75,0
6.17,6,0.19,6.4,0
21.22,30,0.13,26.67,0
13.67,25,0.12,13.67,0
11,20,0.1,0,0
6.83,7,0.17,8.25,0
4.45,4,0.61,6.5,1
31.67,25,0.33,37.5,0
15,15,0.08,15,0
10.08,16,0.49,14,0
7,7,0.23,7.17,0
10.29,10,0.14,10.67,0
4.95,20,0.28,12.5,0
11,20,0.15,16,0
15,15,0.11,15,0
4.83,10,0.25,5.2,0
6.53,12,0.23,11,0
11.57,20,0.17,12.5,0
20,20,0.08,20,0
17,18,0.14,18.67,0
12.5,20,0.09,12.5,0
6.2,10,0.19,8,0
20,20,0.08,20,0
19.23,30,0.2,31.25,0
13.1,0,0.22,10.71,0
6.85,10,0.3,10,0
13.91,15,0.15,14.67,0
8,15,0.12,15,0
10.26,15,0.3,14.67,0
10,15,0.1,10,0
18.33,15,0.07,15,0
5.55,10,0.27,6.67,1
15,15,0.07,15,0
16.36,20,0.18,20,0
